spectrum_id,fold
MassSpecGymID0001125,ood
MassSpecGymID0001126,ood
MassSpecGymID0001127,ood
MassSpecGymID0001131,ood
MassSpecGymID0001132,ood
MassSpecGymID0001133,ood
MassSpecGymID0001134,ood
MassSpecGymID0001136,ood
MassSpecGymID0001137,ood
MassSpecGymID0001138,ood
MassSpecGymID0001139,ood
MassSpecGymID0001141,ood
MassSpecGymID0001142,ood
MassSpecGymID0001143,ood
MassSpecGymID0001144,ood
MassSpecGymID0001145,ood
MassSpecGymID0001147,ood
MassSpecGymID0001148,ood
MassSpecGymID0001149,ood
MassSpecGymID0001150,ood
MassSpecGymID0001175,ood
MassSpecGymID0001177,ood
MassSpecGymID0001181,ood
MassSpecGymID0001183,ood
MassSpecGymID0001185,ood
MassSpecGymID0001187,ood
MassSpecGymID0001189,ood
MassSpecGymID0001191,ood
MassSpecGymID0001193,ood
MassSpecGymID0001195,ood
MassSpecGymID0001197,ood
MassSpecGymID0001199,ood
MassSpecGymID0001200,ood
MassSpecGymID0001203,ood
MassSpecGymID0001204,ood
MassSpecGymID0001206,ood
MassSpecGymID0001207,ood
MassSpecGymID0001208,ood
MassSpecGymID0001209,ood
MassSpecGymID0001210,ood
MassSpecGymID0001232,ood
MassSpecGymID0001233,ood
MassSpecGymID0001234,ood
MassSpecGymID0001236,ood
MassSpecGymID0001237,ood
MassSpecGymID0001238,ood
MassSpecGymID0001239,ood
MassSpecGymID0001240,ood
MassSpecGymID0001241,ood
MassSpecGymID0001242,ood
MassSpecGymID0001243,ood
MassSpecGymID0001244,ood
MassSpecGymID0001245,ood
MassSpecGymID0001246,ood
MassSpecGymID0001247,ood
MassSpecGymID0001248,ood
MassSpecGymID0001249,ood
MassSpecGymID0001250,ood
MassSpecGymID0001251,ood
MassSpecGymID0001252,ood
MassSpecGymID0001253,ood
MassSpecGymID0001254,ood
MassSpecGymID0001255,ood
MassSpecGymID0001256,ood
MassSpecGymID0001257,train
MassSpecGymID0001258,train
MassSpecGymID0001259,train
MassSpecGymID0001260,train
MassSpecGymID0001261,train
MassSpecGymID0001262,train
MassSpecGymID0001263,train
MassSpecGymID0001264,train
MassSpecGymID0001265,train
MassSpecGymID0001266,train
MassSpecGymID0001267,train
MassSpecGymID0001268,train
MassSpecGymID0001269,train
MassSpecGymID0001270,train
MassSpecGymID0001271,train
MassSpecGymID0001272,train
MassSpecGymID0001273,train
MassSpecGymID0001274,train
MassSpecGymID0001275,train
MassSpecGymID0001276,train
MassSpecGymID0001277,train
MassSpecGymID0001278,train
MassSpecGymID0001279,train
MassSpecGymID0001280,train
MassSpecGymID0001281,train
MassSpecGymID0001282,train
MassSpecGymID0001284,train
MassSpecGymID0001285,train
MassSpecGymID0001286,train
MassSpecGymID0001287,train
MassSpecGymID0001288,train
MassSpecGymID0001293,train
MassSpecGymID0001294,train
MassSpecGymID0001295,train
MassSpecGymID0001296,train
MassSpecGymID0001297,train
MassSpecGymID0001298,train
MassSpecGymID0001299,train
MassSpecGymID0001300,train
MassSpecGymID0001301,train
MassSpecGymID0001302,train
MassSpecGymID0001303,train
MassSpecGymID0001304,train
MassSpecGymID0001305,train
MassSpecGymID0001306,train
MassSpecGymID0001307,train
MassSpecGymID0001308,ood
MassSpecGymID0001310,ood
MassSpecGymID0001311,ood
MassSpecGymID0001312,ood
MassSpecGymID0001313,ood
MassSpecGymID0001316,ood
MassSpecGymID0001317,ood
MassSpecGymID0001318,ood
MassSpecGymID0001319,ood
MassSpecGymID0001320,ood
MassSpecGymID0001321,train
MassSpecGymID0001322,train
MassSpecGymID0001323,train
MassSpecGymID0001324,train
MassSpecGymID0001325,train
MassSpecGymID0001326,train
MassSpecGymID0001327,train
MassSpecGymID0001328,train
MassSpecGymID0001329,train
MassSpecGymID0001330,train
MassSpecGymID0001331,train
MassSpecGymID0001332,train
MassSpecGymID0001333,train
MassSpecGymID0001334,train
MassSpecGymID0001335,train
MassSpecGymID0001336,train
MassSpecGymID0001337,train
MassSpecGymID0001338,train
MassSpecGymID0001340,train
MassSpecGymID0001341,train
MassSpecGymID0001342,train
MassSpecGymID0001343,train
MassSpecGymID0001345,train
MassSpecGymID0001346,train
MassSpecGymID0001348,train
MassSpecGymID0001349,train
MassSpecGymID0001350,train
MassSpecGymID0001351,train
MassSpecGymID0001352,train
MassSpecGymID0001354,train
MassSpecGymID0001355,train
MassSpecGymID0001358,train
MassSpecGymID0001360,train
MassSpecGymID0001362,train
MassSpecGymID0001363,ood
MassSpecGymID0001364,ood
MassSpecGymID0001365,ood
MassSpecGymID0001366,ood
MassSpecGymID0001367,ood
MassSpecGymID0001368,ood
MassSpecGymID0001369,ood
MassSpecGymID0001370,ood
MassSpecGymID0001371,ood
MassSpecGymID0001372,ood
MassSpecGymID0001373,ood
MassSpecGymID0001374,ood
MassSpecGymID0001375,ood
MassSpecGymID0001376,ood
MassSpecGymID0001377,ood
MassSpecGymID0001378,ood
MassSpecGymID0001379,ood
MassSpecGymID0001380,ood
MassSpecGymID0001381,ood
MassSpecGymID0001382,ood
MassSpecGymID0001383,ood
MassSpecGymID0001384,ood
MassSpecGymID0001385,ood
MassSpecGymID0001386,ood
MassSpecGymID0001387,ood
MassSpecGymID0001388,ood
MassSpecGymID0001389,ood
MassSpecGymID0001390,ood
MassSpecGymID0001391,ood
MassSpecGymID0001392,ood
MassSpecGymID0001393,train
MassSpecGymID0001394,train
MassSpecGymID0001395,train
MassSpecGymID0001396,train
MassSpecGymID0001400,train
MassSpecGymID0001401,train
MassSpecGymID0001402,train
MassSpecGymID0001403,train
MassSpecGymID0001404,train
MassSpecGymID0001405,train
MassSpecGymID0001406,train
MassSpecGymID0001408,id_val
MassSpecGymID0001409,id_val
MassSpecGymID0001410,id_val
MassSpecGymID0001411,id_val
MassSpecGymID0001412,id_val
MassSpecGymID0001413,id_val
MassSpecGymID0001414,id_val
MassSpecGymID0001415,id_val
MassSpecGymID0001416,id_val
MassSpecGymID0001417,id_val
MassSpecGymID0001418,id_val
MassSpecGymID0001419,id_val
MassSpecGymID0001420,id_val
MassSpecGymID0001421,id_val
MassSpecGymID0001422,id_val
MassSpecGymID0001423,id_val
MassSpecGymID0001424,id_val
MassSpecGymID0001425,id_val
MassSpecGymID0001426,id_val
MassSpecGymID0001427,id_val
MassSpecGymID0001428,id_val
MassSpecGymID0001429,id_val
MassSpecGymID0001430,id_val
MassSpecGymID0001431,id_val
MassSpecGymID0001432,id_val
MassSpecGymID0001433,id_val
MassSpecGymID0001434,id_val
MassSpecGymID0001435,id_val
MassSpecGymID0001436,id_val
MassSpecGymID0001437,id_val
MassSpecGymID0001438,id_val
MassSpecGymID0001439,id_val
MassSpecGymID0001440,id_val
MassSpecGymID0001441,id_val
MassSpecGymID0001442,id_val
MassSpecGymID0001443,id_val
MassSpecGymID0001444,id_val
MassSpecGymID0001445,id_val
MassSpecGymID0001446,id_val
MassSpecGymID0001447,id_val
MassSpecGymID0001448,id_val
MassSpecGymID0001449,train
MassSpecGymID0001450,train
MassSpecGymID0001451,train
MassSpecGymID0001452,train
MassSpecGymID0001453,train
MassSpecGymID0001454,train
MassSpecGymID0001455,train
MassSpecGymID0001456,train
MassSpecGymID0001457,train
MassSpecGymID0001458,train
MassSpecGymID0001459,train
MassSpecGymID0001460,train
MassSpecGymID0001461,train
MassSpecGymID0001462,train
MassSpecGymID0001463,train
MassSpecGymID0001464,train
MassSpecGymID0001465,train
MassSpecGymID0001466,train
MassSpecGymID0001467,train
MassSpecGymID0001468,train
MassSpecGymID0001469,train
MassSpecGymID0001470,train
MassSpecGymID0001471,train
MassSpecGymID0001472,id_val
MassSpecGymID0001473,id_val
MassSpecGymID0001474,id_val
MassSpecGymID0001475,id_val
MassSpecGymID0001476,id_val
MassSpecGymID0001477,id_val
MassSpecGymID0001478,id_val
MassSpecGymID0001479,id_val
MassSpecGymID0001480,id_val
MassSpecGymID0001482,id_val
MassSpecGymID0001483,train
MassSpecGymID0001484,train
MassSpecGymID0001485,train
MassSpecGymID0001486,train
MassSpecGymID0001487,train
MassSpecGymID0001488,train
MassSpecGymID0001489,train
MassSpecGymID0001490,train
MassSpecGymID0001491,train
MassSpecGymID0001492,train
MassSpecGymID0001493,train
MassSpecGymID0001495,train
MassSpecGymID0001496,train
MassSpecGymID0001497,train
MassSpecGymID0001498,train
MassSpecGymID0001499,train
MassSpecGymID0001500,holdout
MassSpecGymID0001505,holdout
MassSpecGymID0001510,holdout
MassSpecGymID0001511,holdout
MassSpecGymID0001513,train
MassSpecGymID0001514,train
MassSpecGymID0001515,train
MassSpecGymID0001516,train
MassSpecGymID0001518,train
MassSpecGymID0001520,train
MassSpecGymID0001521,train
MassSpecGymID0001522,train
MassSpecGymID0001541,id_val
MassSpecGymID0001542,id_val
MassSpecGymID0001543,id_val
MassSpecGymID0001544,id_val
MassSpecGymID0001545,id_val
MassSpecGymID0001546,id_val
MassSpecGymID0001547,id_val
MassSpecGymID0001548,id_val
MassSpecGymID0001549,id_val
MassSpecGymID0001550,id_val
MassSpecGymID0001551,id_val
MassSpecGymID0001552,id_val
MassSpecGymID0001554,id_val
MassSpecGymID0001555,id_val
MassSpecGymID0001556,id_val
MassSpecGymID0001557,id_val
MassSpecGymID0001559,train
MassSpecGymID0001560,train
MassSpecGymID0001561,train
MassSpecGymID0001562,train
MassSpecGymID0001563,train
MassSpecGymID0001564,train
MassSpecGymID0001565,train
MassSpecGymID0001567,train
MassSpecGymID0001568,train
MassSpecGymID0001569,train
MassSpecGymID0001570,train
MassSpecGymID0001571,train
MassSpecGymID0001572,train
MassSpecGymID0001573,train
MassSpecGymID0001574,train
MassSpecGymID0001575,train
MassSpecGymID0001576,train
MassSpecGymID0001577,train
MassSpecGymID0001578,train
MassSpecGymID0001579,train
MassSpecGymID0001580,train
MassSpecGymID0001581,train
MassSpecGymID0001582,train
MassSpecGymID0001583,train
MassSpecGymID0001584,train
MassSpecGymID0001585,train
MassSpecGymID0001586,train
MassSpecGymID0001587,train
MassSpecGymID0001588,train
MassSpecGymID0001589,train
MassSpecGymID0001590,ood
MassSpecGymID0001591,ood
MassSpecGymID0001592,ood
MassSpecGymID0001593,ood
MassSpecGymID0001594,ood
MassSpecGymID0001595,ood
MassSpecGymID0001596,ood
MassSpecGymID0001597,ood
MassSpecGymID0001598,ood
MassSpecGymID0001599,ood
MassSpecGymID0001600,ood
MassSpecGymID0001601,ood
MassSpecGymID0001602,ood
MassSpecGymID0001603,ood
MassSpecGymID0001604,ood
MassSpecGymID0001605,ood
MassSpecGymID0001606,ood
MassSpecGymID0001607,ood
MassSpecGymID0001608,train
MassSpecGymID0001609,train
MassSpecGymID0001610,train
MassSpecGymID0001611,train
MassSpecGymID0001612,train
MassSpecGymID0001613,train
MassSpecGymID0001614,train
MassSpecGymID0001615,train
MassSpecGymID0001616,train
MassSpecGymID0001617,train
MassSpecGymID0001618,train
MassSpecGymID0001619,train
MassSpecGymID0001620,train
MassSpecGymID0001621,train
MassSpecGymID0001622,train
MassSpecGymID0001623,train
MassSpecGymID0001624,train
MassSpecGymID0001625,train
MassSpecGymID0001626,train
MassSpecGymID0001627,train
MassSpecGymID0001628,train
MassSpecGymID0001629,train
MassSpecGymID0001630,train
MassSpecGymID0001631,train
MassSpecGymID0001632,train
MassSpecGymID0001633,train
MassSpecGymID0001634,train
MassSpecGymID0001635,train
MassSpecGymID0001636,train
MassSpecGymID0001637,train
MassSpecGymID0001638,train
MassSpecGymID0001639,train
MassSpecGymID0001640,train
MassSpecGymID0001641,ood
MassSpecGymID0001642,ood
MassSpecGymID0001643,ood
MassSpecGymID0001644,ood
MassSpecGymID0001645,ood
MassSpecGymID0001646,ood
MassSpecGymID0001647,ood
MassSpecGymID0001648,ood
MassSpecGymID0001649,ood
MassSpecGymID0001650,ood
MassSpecGymID0001651,ood
MassSpecGymID0001652,ood
MassSpecGymID0001653,ood
MassSpecGymID0001654,ood
MassSpecGymID0001655,train
MassSpecGymID0001656,train
MassSpecGymID0001657,train
MassSpecGymID0001658,train
MassSpecGymID0001659,train
MassSpecGymID0001660,train
MassSpecGymID0001661,train
MassSpecGymID0001662,train
MassSpecGymID0001663,train
MassSpecGymID0001664,train
MassSpecGymID0001665,train
MassSpecGymID0001666,train
MassSpecGymID0001667,train
MassSpecGymID0001668,train
MassSpecGymID0001669,train
MassSpecGymID0001670,train
MassSpecGymID0001671,train
MassSpecGymID0001672,train
MassSpecGymID0001673,train
MassSpecGymID0001674,train
MassSpecGymID0001675,train
MassSpecGymID0001676,train
MassSpecGymID0001677,train
MassSpecGymID0001678,train
MassSpecGymID0001679,train
MassSpecGymID0001680,train
MassSpecGymID0001681,train
MassSpecGymID0001682,train
MassSpecGymID0001683,train
MassSpecGymID0001684,train
MassSpecGymID0001685,ood
MassSpecGymID0001686,ood
MassSpecGymID0001687,ood
MassSpecGymID0001688,ood
MassSpecGymID0001689,ood
MassSpecGymID0001690,ood
MassSpecGymID0001691,ood
MassSpecGymID0001692,ood
MassSpecGymID0001693,ood
MassSpecGymID0001695,ood
MassSpecGymID0001696,ood
MassSpecGymID0001697,ood
MassSpecGymID0001698,ood
MassSpecGymID0001699,ood
MassSpecGymID0001700,ood
MassSpecGymID0001701,ood
MassSpecGymID0001702,ood
MassSpecGymID0001703,ood
MassSpecGymID0001704,ood
MassSpecGymID0001705,ood
MassSpecGymID0001706,ood
MassSpecGymID0001707,ood
MassSpecGymID0001708,ood
MassSpecGymID0001709,ood
MassSpecGymID0001710,ood
MassSpecGymID0001712,ood
MassSpecGymID0001716,ood
MassSpecGymID0001721,ood
MassSpecGymID0001722,ood
MassSpecGymID0001723,ood
MassSpecGymID0001724,ood
MassSpecGymID0001726,ood
MassSpecGymID0001727,ood
MassSpecGymID0001728,ood
MassSpecGymID0001729,ood
MassSpecGymID0001730,ood
MassSpecGymID0001731,ood
MassSpecGymID0001732,ood
MassSpecGymID0001733,ood
MassSpecGymID0001734,ood
MassSpecGymID0001735,ood
MassSpecGymID0001736,train
MassSpecGymID0001737,train
MassSpecGymID0001738,train
MassSpecGymID0001739,train
MassSpecGymID0001740,train
MassSpecGymID0001741,train
MassSpecGymID0001742,train
MassSpecGymID0001743,train
MassSpecGymID0001744,train
MassSpecGymID0001745,train
MassSpecGymID0001746,train
MassSpecGymID0001747,train
MassSpecGymID0001748,train
MassSpecGymID0001749,train
MassSpecGymID0001750,train
MassSpecGymID0001751,train
MassSpecGymID0001752,train
MassSpecGymID0001753,train
MassSpecGymID0001754,train
MassSpecGymID0001755,train
MassSpecGymID0001756,train
MassSpecGymID0001757,train
MassSpecGymID0001758,train
MassSpecGymID0001759,train
MassSpecGymID0001760,train
MassSpecGymID0001761,train
MassSpecGymID0001762,train
MassSpecGymID0001763,train
MassSpecGymID0001764,train
MassSpecGymID0001765,train
MassSpecGymID0001766,train
MassSpecGymID0001767,train
MassSpecGymID0001768,train
MassSpecGymID0001769,train
MassSpecGymID0001770,train
MassSpecGymID0001771,train
MassSpecGymID0001772,train
MassSpecGymID0001773,train
MassSpecGymID0001778,ood
MassSpecGymID0001804,ood
MassSpecGymID0001805,ood
MassSpecGymID0001807,ood
MassSpecGymID0001808,ood
MassSpecGymID0001809,ood
MassSpecGymID0001810,ood
MassSpecGymID0001812,ood
MassSpecGymID0001813,ood
MassSpecGymID0001814,ood
MassSpecGymID0001816,ood
MassSpecGymID0001818,ood
MassSpecGymID0001841,ood
MassSpecGymID0001845,ood
MassSpecGymID0001846,ood
MassSpecGymID0001847,train
MassSpecGymID0001848,train
MassSpecGymID0001849,train
MassSpecGymID0001850,train
MassSpecGymID0001851,train
MassSpecGymID0001852,train
MassSpecGymID0001853,train
MassSpecGymID0001854,train
MassSpecGymID0001855,train
MassSpecGymID0001856,train
MassSpecGymID0001857,train
MassSpecGymID0001858,train
MassSpecGymID0001859,train
MassSpecGymID0001860,train
MassSpecGymID0001861,train
MassSpecGymID0001862,train
MassSpecGymID0001863,train
MassSpecGymID0001864,train
MassSpecGymID0001865,train
MassSpecGymID0001866,train
MassSpecGymID0001867,train
MassSpecGymID0001868,train
MassSpecGymID0001870,ood
MassSpecGymID0001871,ood
MassSpecGymID0001872,ood
MassSpecGymID0001873,ood
MassSpecGymID0001874,ood
MassSpecGymID0001875,ood
MassSpecGymID0001876,ood
MassSpecGymID0001877,ood
MassSpecGymID0001878,ood
MassSpecGymID0001879,ood
MassSpecGymID0001880,ood
MassSpecGymID0001881,ood
MassSpecGymID0001882,ood
MassSpecGymID0001883,ood
MassSpecGymID0001884,ood
MassSpecGymID0001885,ood
MassSpecGymID0001886,ood
MassSpecGymID0001887,ood
MassSpecGymID0001888,ood
MassSpecGymID0001889,ood
MassSpecGymID0001890,ood
MassSpecGymID0001891,ood
MassSpecGymID0001892,ood
MassSpecGymID0001893,ood
MassSpecGymID0001894,ood
MassSpecGymID0001895,ood
MassSpecGymID0001896,ood
MassSpecGymID0001897,ood
MassSpecGymID0001898,ood
MassSpecGymID0001899,ood
MassSpecGymID0001900,ood
MassSpecGymID0001901,ood
MassSpecGymID0001902,id_val
MassSpecGymID0001903,id_val
MassSpecGymID0001904,id_val
MassSpecGymID0001905,id_val
MassSpecGymID0001906,id_val
MassSpecGymID0001907,id_val
MassSpecGymID0001908,id_val
MassSpecGymID0001909,id_val
MassSpecGymID0001910,id_val
MassSpecGymID0001911,id_val
MassSpecGymID0001912,train
MassSpecGymID0001913,train
MassSpecGymID0001914,train
MassSpecGymID0001915,train
MassSpecGymID0001916,train
MassSpecGymID0001917,train
MassSpecGymID0001918,train
MassSpecGymID0001919,train
MassSpecGymID0001920,train
MassSpecGymID0001921,train
MassSpecGymID0001922,ood
MassSpecGymID0001923,ood
MassSpecGymID0001924,ood
MassSpecGymID0001925,ood
MassSpecGymID0001926,ood
MassSpecGymID0001927,ood
MassSpecGymID0001928,ood
MassSpecGymID0001929,ood
MassSpecGymID0001930,ood
MassSpecGymID0001931,ood
MassSpecGymID0001932,ood
MassSpecGymID0001933,ood
MassSpecGymID0001934,ood
MassSpecGymID0001935,ood
MassSpecGymID0001936,ood
MassSpecGymID0001937,ood
MassSpecGymID0001938,ood
MassSpecGymID0001939,ood
MassSpecGymID0001940,ood
MassSpecGymID0001941,ood
MassSpecGymID0001942,ood
MassSpecGymID0001943,ood
MassSpecGymID0001944,ood
MassSpecGymID0001945,ood
MassSpecGymID0001946,ood
MassSpecGymID0001947,ood
MassSpecGymID0001948,ood
MassSpecGymID0001949,ood
MassSpecGymID0001950,ood
MassSpecGymID0001951,ood
MassSpecGymID0001952,ood
MassSpecGymID0001953,ood
MassSpecGymID0001954,ood
MassSpecGymID0001955,ood
MassSpecGymID0001956,ood
MassSpecGymID0001957,ood
MassSpecGymID0001958,ood
MassSpecGymID0001959,ood
MassSpecGymID0001960,ood
MassSpecGymID0001961,ood
MassSpecGymID0001962,ood
MassSpecGymID0001965,ood
MassSpecGymID0001966,ood
MassSpecGymID0001967,ood
MassSpecGymID0001968,ood
MassSpecGymID0001969,ood
MassSpecGymID0001970,ood
MassSpecGymID0001971,ood
MassSpecGymID0001972,ood
MassSpecGymID0001973,ood
MassSpecGymID0001974,ood
MassSpecGymID0001976,ood
MassSpecGymID0001980,ood
MassSpecGymID0001981,ood
MassSpecGymID0001982,ood
MassSpecGymID0001983,ood
MassSpecGymID0001984,ood
MassSpecGymID0001985,ood
MassSpecGymID0001986,ood
MassSpecGymID0001987,ood
MassSpecGymID0001988,ood
MassSpecGymID0001989,ood
MassSpecGymID0001990,ood
MassSpecGymID0001991,ood
MassSpecGymID0001992,ood
MassSpecGymID0001993,ood
MassSpecGymID0001994,ood
MassSpecGymID0001995,ood
MassSpecGymID0001996,ood
MassSpecGymID0001997,ood
MassSpecGymID0001998,ood
MassSpecGymID0001999,ood
MassSpecGymID0002000,ood
MassSpecGymID0002001,ood
MassSpecGymID0002002,ood
MassSpecGymID0002003,ood
MassSpecGymID0002004,ood
MassSpecGymID0002005,ood
MassSpecGymID0002006,ood
MassSpecGymID0002007,ood
MassSpecGymID0002008,ood
MassSpecGymID0002009,ood
MassSpecGymID0002010,ood
MassSpecGymID0002011,ood
MassSpecGymID0002012,ood
MassSpecGymID0002013,ood
MassSpecGymID0002014,ood
MassSpecGymID0002016,ood
MassSpecGymID0002017,ood
MassSpecGymID0002018,ood
MassSpecGymID0002019,ood
MassSpecGymID0002020,ood
MassSpecGymID0002021,ood
MassSpecGymID0002022,ood
MassSpecGymID0002023,ood
MassSpecGymID0002024,ood
MassSpecGymID0002025,ood
MassSpecGymID0002026,ood
MassSpecGymID0002027,ood
MassSpecGymID0002028,ood
MassSpecGymID0002030,ood
MassSpecGymID0002031,ood
MassSpecGymID0002032,train
MassSpecGymID0002033,train
MassSpecGymID0002034,train
MassSpecGymID0002035,train
MassSpecGymID0002036,train
MassSpecGymID0002037,train
MassSpecGymID0002038,train
MassSpecGymID0002039,train
MassSpecGymID0002040,train
MassSpecGymID0002041,train
MassSpecGymID0002042,train
MassSpecGymID0002043,train
MassSpecGymID0002044,train
MassSpecGymID0002045,train
MassSpecGymID0002046,train
MassSpecGymID0002047,train
MassSpecGymID0002048,train
MassSpecGymID0002049,train
MassSpecGymID0002050,train
MassSpecGymID0002051,train
MassSpecGymID0002052,train
MassSpecGymID0002053,train
MassSpecGymID0002054,train
MassSpecGymID0002055,train
MassSpecGymID0002056,train
MassSpecGymID0002057,train
MassSpecGymID0002058,train
MassSpecGymID0002059,train
MassSpecGymID0002060,train
MassSpecGymID0002061,train
MassSpecGymID0002062,train
MassSpecGymID0002063,train
MassSpecGymID0002064,train
MassSpecGymID0002065,train
MassSpecGymID0002066,train
MassSpecGymID0002067,train
MassSpecGymID0002068,train
MassSpecGymID0002069,train
MassSpecGymID0002071,train
MassSpecGymID0002072,train
MassSpecGymID0002073,train
MassSpecGymID0002075,id_val
MassSpecGymID0002076,id_val
MassSpecGymID0002077,id_val
MassSpecGymID0002078,id_val
MassSpecGymID0002079,id_val
MassSpecGymID0002080,id_val
MassSpecGymID0002081,id_val
MassSpecGymID0002082,id_val
MassSpecGymID0002084,id_val
MassSpecGymID0002085,id_val
